participant,trial,tar_size,sacc_ampl,fix_x_deg,fix_y_deg,tar_x_deg,tar_y_deg,fix_x_px,fix_y_px,tar_x_px,tar_y_px,time_fix_on,time_fix_go,time_tar_on,time_tar_off,time_trial_end
10,116,2,5,-10,10,-10.79,5.06,933,453,905,624,17167590,17169532,17170541,17172557,17174557
10,117,1,5,-10,10,-13.51,6.44,933,453,811,576,17174565,17175606,17176365,17178381,17180131
10,118,5,10,0,-10,-0.5,-0.01,1280,1147,1263,800,17180139,17182231,17183240,17185256,17187256
10,119,1,10,0,10,-6.31,2.24,1280,453,1061,722,17187264,17189497,17190131,17192184,17193809
10,120,1.5,10,0,0,-1.61,9.87,1280,800,1224,457,17193831,17195764,17196647,17198668,17200543
10,121,2,5,10,10,5.01,9.67,1627,453,1454,464,17200567,17202372,17202630,17204650,17205900
10,122,3,5,0,0,-4.68,1.76,1280,800,1117,739,17205917,17208313,17209322,17211342,17213342
10,123,1,10,10,0,6.59,-9.4,1627,800,1509,1127,17213358,17215113,17215372,17217390,17218641
10,124,4,5,-10,0,-6.48,3.55,933,800,1055,677,17218681,17221271,17222030,17224049,17225799
10,125,0.5,10,0,-10,9.73,-7.69,1280,1147,1618,1067,17225821,17227362,17227871,17229890,17231390
10,126,0.5,10,-10,0,-3.1,7.24,933,800,1172,549,17231422,17233062,17234071,17236090,17238090
10,127,5,5,-10,0,-8.01,4.59,933,800,1002,641,17238105,17241029,17241538,17243556,17245057
10,128,4,5,10,0,5.38,1.91,1627,800,1467,734,17245071,17246545,17246929,17248948,17250323
10,129,1,10,-10,-10,-10.1,-0,933,1147,929,800,17250345,17253337,17253595,17255621,17256871
10,130,1,5,10,10,6.47,6.46,1627,453,1505,576,17256903,17260186,17261195,17263221,17265221
10,131,3,5,10,10,11.31,5.17,1627,453,1673,620,17265245,17267444,17268203,17270229,17271979
10,132,5,10,0,0,-9.76,-2.16,1280,800,941,875,17271995,17273836,17274844,17276870,17278870
10,133,1.5,10,10,0,0.66,3.57,1627,800,1303,676,17278894,17280794,17281303,17283328,17284828
10,134,2,10,0,-10,1.95,-0.19,1280,1147,1348,807,17284869,17287810,17288319,17290345,17291845
10,135,1,10,10,-10,1.68,-4.45,1627,1147,1339,954,17291868,17293843,17294477,17296510,17298135
10,136,0.5,5,10,10,5.09,9.03,1627,453,1457,486,17298153,17300385,17301143,17303176,17304926
10,137,3,5,0,10,3.56,6.49,1280,453,1404,575,17304951,17307176,17307934,17309960,17311711
10,138,3,10,-10,10,-4.7,1.52,933,453,1117,747,17311754,17314034,17314667,17316693,17318319
10,139,3,10,-10,-10,-0.67,-13.6,933,1147,1257,1272,17318360,17321492,17322000,17324026,17325527
10,140,2,10,0,10,2.2,0.25,1280,453,1356,791,17325550,17327658,17327917,17329943,17331193
11,1,2,5,-10,10,-5.18,11.32,933,453,1100,407,22774714,22777922,22778431,22780447,22781947
11,2,4,10,0,0,-7.02,7.13,1280,800,1036,552,22781972,22783689,22784572,22786589,22788464
11,3,0.5,5,0,10,-4.95,9.28,1280,453,1108,478,22788483,22792205,22792588,22794605,22795980
11,4,2,10,10,-10,14.63,-1.14,1627,1147,1788,839,22795988,22797946,22798705,22800713,22802463
11,5,0.5,5,0,-10,2.48,-5.66,1280,1147,1366,997,22802480,22804088,22805096,22807113,22809113
11,6,1,5,-10,0,-9.02,-4.9,933,800,967,970,22809139,22810646,22811654,22813671,22815671
11,7,2,5,0,-10,-3.1,-6.07,1280,1147,1172,1011,22815691,22819720,22820479,22822495,22824245
11,8,5,10,10,10,0.54,6.75,1627,453,1299,566,22824256,22828870,22829504,22831524,22833149
11,9,3,10,10,-10,7.45,-0.33,1627,1147,1539,811,22833180,22835095,22835728,22837748,22839373
11,10,3,10,10,0,0.79,3.89,1627,800,1307,665,22839390,22841461,22841845,22843864,22845239
11,11,0.5,5,10,-10,12.58,-5.72,1627,1147,1717,999,22845257,22846861,22847370,22849397,22850898
11,12,3,5,0,-10,3.4,-6.33,1280,1147,1398,1020,22850937,22852236,22853245,22855263,22857263
11,13,4,5,0,-10,2.9,-5.93,1280,1147,1381,1006,22857286,22859886,22860269,22862288,22863663
11,14,0.5,10,0,0,-9.43,-3.33,1280,800,953,916,22863686,22864719,22865227,22867255,22868755
11,15,3,5,0,-10,1.83,-5.35,1280,1147,1344,986,22868786,22870085,22870344,22872363,22873613
11,16,1,10,0,10,9.08,5.81,1280,453,1595,598,22873636,22875302,22876310,22878336,22880336
11,17,4,5,-10,0,-5.01,-0.31,933,800,1106,811,22880370,22881326,22881585,22883611,22884861
11,18,1.5,5,10,-10,7.48,-5.68,1627,1147,1540,997,22884878,22886010,22887018,22889044,22891044
11,19,4,5,10,0,5.17,1.27,1627,800,1459,756,22891060,22892243,22892876,22894902,22896527
11,20,1,10,10,0,0.23,2.12,1627,800,1288,726,22896569,22898267,22898776,22900802,22902302
11,21,0.5,5,-10,-10,-10.8,-5.06,933,1147,905,976,22902318,22905184,22905692,22907718,22909218
11,22,2,5,0,10,4.02,7.03,1280,453,1420,556,22909242,22910492,22911376,22913401,22915276
11,23,0.5,10,-10,0,-1.7,-5.58,933,800,1221,994,22915293,22917133,22918017,22920042,22921918
11,24,4,10,0,10,-9.81,8.04,1280,453,939,521,22921941,22923475,22924483,22926509,22928510
11,25,1,10,0,0,-2.16,-9.76,1280,800,1205,1139,22928550,22930299,22930558,22932584,22933834
11,26,2,10,-10,10,-9.26,0.03,933,453,958,799,22933878,22935632,22936516,22938542,22940417
11,27,1,5,0,-10,3.29,-6.24,1280,1147,1394,1017,22940441,22942841,22943349,22945375,22946875
11,28,1.5,10,0,10,-7.46,3.34,1280,453,1021,684,22946899,22948665,22949174,22951232,22952732
11,29,1,5,10,10,10.62,5.04,1627,453,1649,625,23386515,23388489,23389123,23391139,23392764
11,30,3,10,10,-10,15.23,-1.48,1627,1147,1809,851,23392784,23393722,23393981,23395997,23397248
11,31,2,5,-10,0,-8.24,4.68,933,800,994,637,23397273,23398647,23399031,23401047,23402422
11,32,1,10,10,0,3.6,7.68,1627,800,1405,533,23402448,23404464,23405222,23407238,23408989
11,33,5,10,10,10,0.16,11.79,1627,453,1286,391,23409008,23411097,23411355,23413372,23414622
11,34,5,5,10,0,5.57,2.32,1627,800,1473,720,23414641,23415655,23416163,23418180,23419680
11,35,1.5,5,-10,10,-11.57,5.25,933,453,878,618,23419700,23420563,23420822,23422838,23424088
11,36,2,10,-10,-10,-1.01,-14.39,933,1147,1245,1300,23424096,23425804,23426188,23428208,23429584
11,37,5,10,10,10,0.41,7.18,1627,453,1294,551,23429607,23430637,23431646,23433666,23435666
11,38,4,10,0,10,8.68,5.04,1280,453,1582,625,23435692,23436654,23436912,23438931,23440182
11,39,0.5,5,-10,0,-7.86,-4.52,933,800,1007,957,23440208,23442479,23443488,23445506,23447506
11,40,5,10,0,-10,9.52,-6.94,1280,1147,1611,1041,23447521,23449245,23450004,23452024,23453774
11,41,1,10,0,10,7.54,3.44,1280,453,1542,681,23453799,23455820,23456078,23458121,23459371
11,42,0.5,10,10,-10,6.62,-0.59,1627,1147,1510,820,23459396,23460970,23461728,23463747,23465498
11,43,2,5,0,-10,4.81,-8.64,1280,1147,1447,1100,23465524,23467453,23467712,23469730,23470980
11,44,3,10,10,0,0,-0.24,1627,800,1280,808,23470995,23472852,23473611,23475637,23477387
11,45,1,5,-10,-10,-5.25,-8.44,933,1147,1098,1093,23477411,23479260,23480144,23482170,23484045
11,46,1.5,10,0,10,-9.39,6.57,1280,453,954,572,23484070,23485169,23485552,23487578,23488953
11,47,0.5,5,10,10,13.33,6.27,1627,453,1743,582,23488977,23489968,23490727,23492753,23494503
11,48,4,10,0,0,-9.89,-1.49,1280,800,937,852,23494527,23495427,23496185,23498211,23499961
11,49,5,10,0,0,-3.72,9.28,1280,800,1151,478,23499985,23500785,23501669,23503694,23505569
11,50,1,5,0,0,-4.58,-2.01,1280,800,1121,870,23505593,23509334,23510218,23512244,23514119
11,51,1.5,10,10,10,8.16,0.17,1627,453,1564,794,23514153,23515093,23515976,23518002,23519877
11,52,0.5,5,-10,0,-9.08,-4.91,933,800,965,971,23519901,23521709,23522092,23524118,23525493
11,53,4,5,-10,10,-5.34,8.2,933,453,1095,515,23525526,23526650,23527534,23529560,23531435
11,54,5,10,10,0,3.85,7.88,1627,800,1414,526,23531469,23532283,23533292,23535318,23537318
11,55,1.5,10,10,10,1.34,4.99,1627,453,1327,627,23537342,23538500,23539383,23541409,23543284
11,56,5,5,10,-10,7.42,-5.72,1627,1147,1538,999,23543334,23544875,23545258,23547284,23548659
11,57,5,10,0,10,9.26,6.21,1280,453,1602,584,23763307,23764741,23765374,23767391,23769016
11,58,2,5,10,0,5.11,1.04,1627,800,1457,764,23769033,23770441,23770824,23772840,23774216
11,59,3,10,10,10,0.02,10.55,1627,453,1281,434,23774224,23775624,23776507,23778524,23780399
11,60,1,10,0,0,-0.01,-10,1280,800,1280,1147,23780417,23781732,23782240,23784257,23785757
11,61,5,5,10,10,10.88,5.08,1627,453,1658,624,23785765,23787307,23787940,23789956,23791582
11,62,2,5,-10,-10,-12.32,-5.57,933,1147,852,994,23791590,23792548,23793556,23795573,23797573
11,63,3,5,-10,10,-13.51,6.44,933,453,811,576,23797593,23798431,23798939,23800956,23802456
11,64,1.5,5,-10,-10,-6.27,-6.67,933,1147,1062,1032,23802464,23804381,23804764,23806781,23808156
11,65,4,10,-10,10,-1.06,5.52,933,453,1243,608,23808167,23808556,23809189,23811208,23812833
11,66,1,5,-10,0,-6.91,-3.93,933,800,1040,937,23812850,23814222,23815230,23817250,23819251
11,67,0.5,5,-10,-10,-8.9,-5.12,933,1147,971,978,23819272,23821713,23822472,23824491,23826241
11,68,3,5,10,0,7.62,4.39,1627,800,1545,647,23826259,23828088,23828472,23830491,23831866
11,69,3,5,-10,10,-5.35,11.84,933,453,1094,389,23831881,23832938,23833322,23835339,23836715
11,70,1.5,5,10,0,5.56,-2.31,1627,800,1473,880,23836730,23837821,23838454,23840475,23842100
11,71,2,10,-10,-10,-10.95,-0.04,933,1147,900,802,23842121,23843071,23843829,23845849,23847599
11,72,3,10,0,0,-7.91,-6.12,1280,800,1005,1012,23847621,23848387,23848646,23850665,23851916
11,73,1.5,5,10,0,5.24,1.52,1627,800,1462,747,23851937,23852895,23853654,23855680,23857430
11,74,1,10,0,-10,4.05,-0.86,1280,1147,1421,830,23857470,23858245,23859004,23861030,23862780
11,75,0.5,5,10,10,5.06,9.23,1627,453,1456,479,23862812,23864195,23864829,23866854,23868479
11,76,1.5,5,0,0,-4.9,0.99,1280,800,1110,766,23868503,23870786,23871170,23873196,23874571
11,77,5,5,0,-10,4.94,-9.21,1280,1147,1451,1120,23874603,23875911,23876296,23878321,23879696
11,78,0.5,10,-10,-10,-16.46,-2.36,933,1147,708,882,23879719,23881828,23882711,23884737,23886612
11,79,1,10,-10,10,-2.66,16.79,933,453,1188,217,23886653,23889211,23889719,23891752,23893252
11,80,4,5,0,0,-0.23,-4.99,1280,800,1272,974,23893277,23895102,23895861,23897887,23899637
11,81,1.5,10,10,-10,1.75,-4.34,1627,1147,1341,951,23899661,23901160,23901419,23903445,23904695
11,82,0.5,10,10,-10,0.55,-6.73,1627,1147,1299,1034,23904720,23906260,23907268,23909294,23911294
11,83,5,5,0,10,-4.73,8.39,1280,453,1116,509,23911318,23911601,23911860,23913886,23915136
11,84,5,5,10,10,5.88,12.84,1627,453,1484,354,23915161,23917510,23917893,23919919,23921294
11,85,1.5,10,0,-10,-9.96,-9.11,1280,1147,934,1117,24105994,24107577,24107835,24109852,24111102
11,86,3,5,0,0,-2.49,-4.34,1280,800,1194,951,24111110,24114143,24114527,24116543,24117918
11,87,3,5,0,10,-1.7,5.3,1280,453,1221,616,24117926,24119435,24120318,24122335,24124210
11,88,3,10,-10,0,-0,-0.29,933,800,1280,810,24124229,24125860,24126118,24128134,24129385
11,89,4,5,-10,10,-5.67,12.49,933,453,1083,366,24129404,24132751,24133260,24135276,24136776
11,90,4,5,-10,-10,-11.67,-5.29,933,1147,875,984,24136784,24138151,24138785,24140801,24142426
11,91,5,10,-10,0,-1.02,-4.4,933,800,1245,953,24142442,24143417,24143926,24145942,24147442
11,92,1.5,5,10,10,11.11,5.12,1627,453,1666,622,24147463,24148967,24149850,24151871,24153746
11,93,4,5,-10,10,-6.46,13.53,933,453,1056,330,24153762,24155733,24156367,24158387,24160012
11,94,2,10,10,0,0.06,-1.12,1627,800,1282,839,24160037,24161350,24162358,24164385,24166386
11,95,1.5,5,-10,10,-12.29,5.55,933,453,853,607,24166408,24168216,24168600,24170619,24171994
11,96,3,5,10,0,6.67,3.73,1627,800,1512,670,24172026,24172983,24173616,24175636,24177261
11,97,5,10,0,0,-5.13,8.58,1280,800,1102,502,24177283,24178274,24178783,24180810,24182310
11,98,5,5,0,10,4.78,8.55,1280,453,1446,503,24182335,24183199,24184207,24186243,24188243
11,99,1.5,10,0,-10,-0.67,-0.02,1280,1147,1257,801,24188268,24189324,24190208,24192226,24194102
11,100,2,10,10,-10,16.12,-2.09,1627,1147,1840,873,24194135,24195223,24195607,24197633,24199008
11,101,3,5,-10,0,-9.8,-5,933,800,940,974,24199025,24200032,24200790,24202816,24204566
11,102,4,5,10,10,5.38,8.08,1627,453,1467,519,24204598,24205531,24206165,24208191,24209816
11,103,3,5,10,10,6.33,13.4,1627,453,1500,335,24209839,24210798,24211557,24213582,24215332
11,104,5,5,0,0,-0.97,4.91,1280,800,1246,630,24215367,24216314,24217198,24219257,24221132
11,105,1,5,0,0,-0.14,5,1280,800,1275,626,24221156,24221989,24222998,24225023,24227023
11,106,5,5,10,-10,6.77,-6.18,1627,1147,1515,1015,24227064,24227964,24228222,24230248,24231498
11,107,3,10,-10,0,-3.12,-7.25,933,800,1172,1052,24231539,24232397,24232655,24234681,24235931
11,108,1.5,5,10,-10,8.19,-5.34,1627,1147,1564,985,24235972,24236830,24237089,24239114,24240365
11,109,4,10,10,0,0.53,3.2,1627,800,1298,689,24240388,24241255,24242013,24244039,24245789
11,110,0.5,10,10,0,7.45,-9.67,1627,800,1539,1136,24245830,24246638,24247271,24249298,24250923
11,111,2,10,0,0,-5.57,-8.31,1280,800,1087,1088,24250950,24251679,24252688,24254714,24256714
11,112,0.5,10,-10,0,-0.2,-1.98,933,800,1273,869,24256738,24257604,24258363,24260388,24262139
11,113,0.5,10,0,10,-7.73,3.65,1280,453,1012,673,24460013,24464413,24464921,24466938,24468438
11,114,1.5,10,0,10,5.57,1.7,1280,453,1474,741,24468457,24469437,24469821,24471837,24473213
11,115,1,10,0,0,-7.07,7.08,1280,800,1035,554,24473233,24474321,24474829,24476845,24478346
11,116,0.5,10,-10,0,-7.04,-9.55,933,800,1035,1132,24478366,24480045,24480429,24482445,24483821
11,117,4,10,-10,-10,-0.04,-10.84,933,1147,1279,1177,24483839,24484962,24485970,24488015,24490015
11,118,3,10,10,-10,0.08,-11.26,1627,1147,1283,1191,24490028,24491412,24491920,24493936,24495437
11,119,2,5,-10,10,-5.01,10.38,933,453,1106,440,24495457,24496503,24497136,24499153,24500778
11,120,1,10,0,10,-9.98,9.37,1280,453,933,475,24500786,24502336,24503094,24505115,24506865
11,121,1.5,5,0,0,-4.94,0.76,1280,800,1108,773,24506882,24507619,24508254,24510273,24511898
11,122,2,10,10,-10,0.28,-7.63,1627,1147,1290,1065,24511922,24513186,24513819,24515838,24517463
11,123,3,10,-10,10,-1.49,4.75,933,453,1228,635,24517490,24518560,24519569,24521588,24523588
11,124,0.5,5,-10,-10,-13.3,-6.24,933,1147,818,1017,24523613,24524560,24525444,24527464,24529339
11,125,5,10,-10,-10,-2.32,-3.6,933,1147,1200,925,24529360,24531385,24532144,24534163,24535913
11,126,4,10,-10,0,-6.49,-9.37,933,800,1054,1125,24535938,24536826,24537085,24539113,24540363
11,127,1,5,0,0,-3.53,-3.54,1280,800,1157,923,24540388,24542201,24543085,24545104,24546979
11,128,2,10,10,10,13.45,0.61,1627,453,1747,779,24547018,24549359,24549993,24552012,24553637
11,129,5,5,-10,-10,-9.2,-5.06,933,1147,960,976,24553659,24554834,24555592,24557618,24559368
11,130,1.5,10,0,-10,-9.94,-8.93,1280,1147,935,1110,24559385,24560367,24561000,24563018,24564643
11,131,1,5,-10,-10,-5.12,-8.9,933,1147,1102,1109,24564660,24566559,24567567,24569593,24571593
11,132,2,10,-10,10,-13.29,0.56,933,453,818,781,24571617,24573450,24574333,24576359,24578235
11,133,4,10,0,-10,7.49,-3.37,1280,1147,1540,917,24578278,24579758,24580641,24582667,24584542
11,134,4,5,0,0,-2.61,4.26,1280,800,1189,652,24584584,24585333,24585841,24587867,24589367
11,135,1,5,-10,-10,-5.6,-12.38,933,1147,1085,1230,24589391,24590607,24590866,24592892,24594142
11,136,4,10,10,-10,9.9,-0,1627,1147,1624,800,24594183,24596666,24597299,24599325,24600950
11,137,1.5,10,-10,0,-8.49,9.89,933,800,985,457,24600991,24602807,24603316,24605341,24606842
11,138,2,5,0,0,-1.09,4.88,1280,800,1242,630,24606867,24607923,24608432,24610458,24611958
11,139,2,5,0,-10,3.1,-6.08,1280,1147,1388,1011,24611982,24612915,24613924,24615949,24617949
11,140,0.5,10,-10,10,-2.23,3.7,933,453,1203,671,24617990,24619056,24619315,24621341,24622591
12,1,3,10,-10,-10,-3,-2.86,933,1147,1176,899,1400362,1402995,1404004,1406031,1408031
12,2,0.5,5,10,0,5.43,2.03,1627,800,1469,729,1408049,1410103,1410862,1412889,1414639
12,3,3,5,10,0,9.52,-4.98,1627,800,1611,973,1414653,1416836,1417845,1419862,1421863
12,4,3,10,0,0,-7.96,-6.05,1280,800,1003,1010,1421878,1423778,1424411,1426429,1428054
12,5,2,5,0,0,-4.94,0.79,1280,800,1108,773,1428078,1429878,1430889,1432915,1434917
12,6,3,5,10,0,8.76,4.84,1627,800,1584,632,1434948,1436436,1436694,1438711,1439962
12,7,4,10,0,0,-1.54,-9.88,1280,800,1226,1143,1439981,1441452,1442210,1444238,1445988
12,8,4,5,-10,10,-5.83,7.24,933,453,1078,548,1446005,1447827,1448585,1450603,1452354
12,9,0.5,5,10,0,8.83,-4.86,1627,800,1587,969,1452368,1454210,1454469,1456487,1457737
12,10,5,5,10,-10,10.87,-5.08,1627,1147,1657,976,1457751,1459518,1459776,1461794,1463044
12,11,1,5,0,10,3.87,6.83,1280,453,1414,563,1463072,1464543,1464926,1466937,1468312
12,12,5,5,10,10,5.01,10.24,1627,453,1454,444,1468338,1469992,1470626,1472654,1474279
12,13,1.5,10,-10,-10,-6.93,-0.48,933,1147,1039,817,1474305,1475900,1476534,1478552,1480177
12,14,2,10,-10,10,-3.22,2.65,933,453,1168,708,1480205,1482000,1482634,1484652,1486277
12,15,0.5,5,-10,0,-9.37,4.96,933,800,954,628,1486295,1487917,1488175,1490193,1491443
12,16,4,5,10,-10,5.69,-12.53,1627,1147,1478,1235,1491461,1492975,1493983,1496003,1498003
12,17,1,5,-10,10,-7.56,5.64,933,453,1017,604,1498025,1499716,1499975,1502001,1503251
12,18,0.5,10,0,0,-1.7,-9.85,1280,800,1221,1142,1503274,1504941,1505324,1507350,1508726
12,19,1.5,5,-10,10,-5.33,8.22,933,453,1095,514,1508751,1510716,1511350,1513375,1515000
12,20,3,10,10,-10,0.51,-6.85,1627,1147,1298,1038,1515028,1516857,1517491,1519517,1521142
12,21,4,5,0,-10,1.57,-5.25,1280,1147,1334,982,1521166,1523399,1524407,1526433,1528433
12,22,1.5,10,-10,-10,-7.15,-0.41,933,1147,1032,814,1528465,1530132,1530515,1532541,1533916
12,23,5,10,-10,0,-6.36,-9.32,933,800,1059,1124,1533957,1535840,1536473,1538499,1540125
12,24,1.5,5,0,-10,-2.96,-5.97,1280,1147,1177,1007,1540165,1541973,1542606,1544632,1546257
12,25,2,5,0,0,-0.87,-4.92,1280,800,1250,971,1546302,1548506,1549390,1551415,1553290
12,26,5,10,10,10,0,9.93,1627,453,1280,455,1553323,1554989,1555498,1557523,1559023
12,27,1,10,0,-10,-2.5,-0.32,1280,1147,1193,811,1559056,1560430,1560939,1562965,1564465
12,28,3,10,0,10,-7.81,3.76,1280,453,1009,669,1564497,1565905,1566913,1568939,1570940
12,29,4,5,10,10,5.04,10.66,1627,453,1455,430,1952482,1954847,1955106,1957125,1958375
12,30,1.5,10,10,10,1.67,15.54,1627,453,1338,260,1958392,1960314,1961072,1963090,1964840
12,31,2,10,10,-10,4.9,-1.4,1627,1147,1450,849,1964858,1966622,1967130,1969140,1970640
12,32,4,5,10,-10,13.28,-6.23,1627,1147,1741,1016,1970655,1972488,1973497,1975515,1977515
12,33,4,5,0,10,-4.43,7.67,1280,453,1126,533,1977530,1979055,1979563,1981582,1983082
12,34,3,10,-10,-10,-6.24,-0.73,933,1147,1063,826,1983100,1984580,1984838,1986857,1988107
12,35,0.5,5,-10,0,-9.79,-5,933,800,940,974,1988124,1989371,1990004,1992022,1993647
12,36,5,5,-10,10,-11.37,5.19,933,453,885,620,1993672,1994937,1995696,1997713,1999464
12,37,2,5,-10,10,-5.19,8.62,933,453,1100,500,1999479,2000804,2001687,2003705,2005580
12,38,2,5,10,0,5.08,-0.89,1627,800,1456,831,2005595,2007129,2007387,2009405,2010655
12,39,3,10,10,-10,0.3,-7.58,1627,1147,1290,1063,2010681,2012237,2012870,2014888,2016513
12,40,1,5,-10,0,-9.56,4.98,933,800,948,627,2016545,2018053,2018311,2020341,2021591
12,41,0.5,10,0,0,-7.17,-6.97,1280,800,1031,1042,2021614,2022978,2023862,2025879,2027754
12,42,5,10,0,-10,3.89,-0.79,1280,1147,1415,827,2027771,2031469,2031853,2033871,2035246
12,43,5,10,10,10,16.62,2.51,1627,453,1857,713,2035273,2036694,2036952,2038980,2040230
12,44,4,10,0,0,-9.06,4.24,1280,800,965,653,2040269,2041785,2042669,2044697,2046572
12,45,2,5,-10,-10,-11.29,-5.17,933,1147,888,980,2046603,2048210,2048969,2050994,2052745
12,46,3,10,10,-10,4.51,-1.64,1627,1147,1437,857,2052768,2054193,2054702,2056727,2058227
12,47,2,10,0,10,9.51,6.92,1280,453,1610,560,2058244,2059626,2060010,2062036,2063411
12,48,1,5,-10,10,-5.47,7.88,933,453,1090,526,2063443,2064885,2065268,2067294,2068669
12,49,4,10,10,-10,6.46,-0.65,1627,1147,1504,822,2068702,2069893,2070776,2072802,2074677
12,50,2,5,10,10,11.78,5.33,1627,453,1689,615,2074701,2075909,2076917,2078943,2080943
12,51,1,5,0,-10,0.6,-5.04,1280,1147,1301,975,2080967,2082342,2082725,2084751,2086126
12,52,4,10,-10,-10,-10.54,-0.01,933,1147,914,800,2086151,2087292,2088175,2090209,2092084
12,53,1.5,5,0,10,4.79,8.56,1280,453,1446,503,2092108,2093900,2094534,2096567,2098192
12,54,0.5,10,-10,0,-6.99,-9.54,933,800,1037,1131,2098217,2099642,2100400,2102426,2104176
12,55,0.5,5,0,0,-3.66,3.4,1280,800,1153,682,2104200,2105883,2106266,2108292,2109667
12,56,1,10,0,10,9.9,8.6,1280,453,1624,501,2109691,2111399,2111908,2113933,2115434
12,57,2,10,0,0,-9.06,-4.23,1280,800,965,947,2267303,2269009,2270018,2272035,2274035
12,58,5,5,10,0,6.49,-3.56,1627,800,1505,924,2274059,2275443,2275826,2277844,2279219
12,59,4,10,10,-10,0.59,-6.6,1627,1147,1301,1029,2279237,2280517,2280901,2282918,2284293
12,60,1.5,5,10,0,5.23,1.49,1627,800,1462,748,2284309,2285592,2286101,2288121,2289621
12,61,3,5,0,-10,4.7,-8.3,1280,1147,1443,1088,2289638,2290992,2291750,2293769,2295519
12,62,1.5,10,0,-10,1.31,-0.09,1280,1147,1326,803,2295534,2297208,2297967,2299995,2301746
12,63,0.5,5,10,0,5,-0.07,1627,800,1454,802,2301771,2303083,2303967,2305984,2307860
12,64,5,10,10,-10,1.97,-4.03,1627,1147,1349,940,2307875,2309241,2309625,2311642,2313017
12,65,1.5,5,10,10,13.49,6.42,1627,453,1749,577,2313034,2314499,2315383,2317400,2319276
12,66,0.5,5,10,0,7.98,-4.58,1627,800,1557,959,2319295,2320532,2321291,2323309,2325059
12,67,0.5,10,0,0,-8.08,5.89,1280,800,999,595,2325075,2326640,2327524,2329552,2331427
12,68,4,5,-10,0,-9,-4.9,933,800,967,970,2331440,2332749,2333507,2335535,2337286
12,69,1.5,5,0,10,-0.05,5,1280,453,1278,626,2337311,2338490,2339498,2341517,2343517
12,70,5,5,-10,-10,-5.13,-8.85,933,1147,1102,1107,2343544,2344756,2345390,2347409,2349035
12,71,1,5,10,10,9.16,5.07,1627,453,1598,624,2349065,2350523,2351031,2353050,2354550
12,72,2,10,-10,10,-0.23,12.12,933,453,1272,379,2354577,2355664,2356548,2358576,2360452
12,73,2,10,-10,10,-0.29,12.4,933,453,1270,369,2360474,2361939,2362197,2364223,2365474
12,74,1,10,0,0,-7.14,-7,1280,800,1032,1043,2365509,2367364,2368122,2370148,2371898
12,75,5,10,-10,-10,-1.32,-5.03,933,1147,1234,975,2371925,2373914,2374297,2376323,2377698
12,76,1,10,-10,10,-5.44,1.1,933,453,1091,762,2377731,2379005,2379764,2381789,2383539
12,77,1,10,0,0,-7.79,6.27,1280,800,1009,582,2383572,2384621,2384880,2386897,2388148
12,78,4,5,0,-10,2.65,-5.76,1280,1147,1372,1000,2388173,2389438,2390197,2392222,2393972
